Comment,Length,Specific,Actionable,Justified
the idea of observing what types of consoles a person plays with does not relate to games with a purpose the point of the brief is to explore how the motivational and rewarding aspects of games can influence behavior in everyday life,42,,,
awesome data input screen you shouldnt have a question about punishment positive reinforcement only no reward if no work reward if work also emotion degree isnt very intuitive apply your experience with heuristic evaluation i need a better orientation to the data,42,,,
almost finished but the part where user uploads her clothes is not fully functional also clicking the buy it button doesnt operate as expected some of the items seems to be added to my closet but some are not check out httpswwwyoutubecomwatchvlljp2gfztwk,42,,,
since we do not penalize twice for the same mistake this point is not docked this time around please note that we only grade one repo per team you must aggregate work as the total is not simply the sum of the parts,43,,,
the instructions are clear but there isnt really a script it might be useful to develop a script that places the user in a scenario where they might want to add a new location as this would be more realistic to your app,43,,,
interesting observation of what selforganization means for different individuals however i felt it a little difficult to unify the diversity of activities to this pov for example does ivan having only 10 knives require a lot of work for him to organize them,43,,,
i think the pov itself is a valid statement but im not sure if it can be extrapolated from the activity observed especially because the observation was centered around a specific platform that happens not to have certain features required for the activity,43,,,
user needs should be in the form similar to user needs something it should address what the user is trying to get done and the needs they have to get them there your statements offer solutions and are not addressed to the user,43,,,
the best povs are nowhere near recommending a specific solution and instead are a comment on people and important aspects of life some examples are library books are valuable yet underutilized people want to do good deeds but life gets in the way,43,,,
great job in running through the finish line and polishing up the app thank you for an awesome quarter you guys rocked enjoy the winter break and hope you earned some insight and inspiration from this course now off to a great new start,44,0,0,0
try to make it glanceable to improve usability tasks such as work on ajax requests are vague and not actionable enough finally the graphs can be moved at the end as they dont serve a purpose except when you are changing the plan itself,44,,,
be careful with budget apps because most of them end up looking like mint or simply being a budget input app the garden idea is pretty interesting and i think you should focus more on how to take advantage of those sorts of rewards,44,,,
point awarded because this does connect to one of your storyboards but its unclear how this is different from most map applications is this just a map with better search results how does this apply to the studio brief of games with a purpose,44,,,
i like the scenario in which you frame the task but the task is very general and a user might get confused as to how to successfully accomplish try specifying your task a bit more to get the user to do something more concrete,44,,,
interesting needs found from the list but i wish it focused more on why than the solution for example calling is sometimes preferedsic over texting for those direct interaction such as hanging out there should be a way to store it in history too,44,,,
good job in creating the first version of the app i think there is still some potential for improvement and the fact that there is no interactivity associated with the tree visualization other than adding and deleting a member affects the apps usability and attractiveness,45,,,
good job on this weeks assignment on the development plan the tasks can be more specific actionable instead of html template for bills screen it can reword to be display users bills history for example for next weeks development plan update please make these changes,45,,,
i think its an interesting idea to look at bank transaction records and decode what did the individual do at which time and where but discussing about the confusion the current software applications or having multiple cards incurs is a little stretched from the observation,45,,,
good job in running through the finish line as a 2person team thank you for an awesome quarter enjoy the winter break and hope you earned some insight and inspiration from this course hope you a great new start in whatever youre trying to achieve next,46,0,0,0
after reading the unique interaction i find that adding viewing a company application or profile is important but more appropriately considered core functionality something i would suggest as an example is to enable users to be able to notify the their recruiters of their timelines deadlines,46,,,
plz remove login credentials collect more data about each spot who you went with what you did why it was enjoyable etc improve visualizations pasting in handdrawn images works make it clearer how the map works if you insist on keeping it as an input mechanism,46,,,
this point of view is more a comment on citizen science interfaces themselves what id rather see is something like citizen science can be used to answer this scientific question as well as describing your point of view as to why that question is important to answer,47,,,
while i agree that the sample size is smaller than what you would have liked the chisquare test is designed to be more objective for interpreting raw numbers much more so than objective percentages you cant cite percentage differences when you mention that your redesign did better,47,,,
because of the struggles of the interviewees the observation writeups were very engaging for the next team assignment if your team decides to keep working on this subject it would be beneficial to analyze other banking apps that serve similar purposes and look for latent design opportunities,47,,,
i would actually argue that the button might lead to faster clicks because it is a button and people are able to interact with buttons much easier than a hamburger menu as common as hamburger menus are in mobile apps they actually have pretty poor information scent,47,,,
the entire application is centered around ride sharing and the core functionality of the application drivers being able to create rides and riders being able to see potential rides is not working since the main functionality of your application is missing i cannot award you the point,47,,,
some observations you made contain valuable insights about the design and how its communicated with the users for example we have to listen carefully to comments like itsic was trying to figure out why the feed was motivating i did not really understand the point of it,47,,,
the protocol is well designed and puts a good focus on the interactions of the applications the core functionality of the application still appears to be missing i would encourage your team to focus on that aspect being able to create projects share them before implementing other features,48,,,
make sure to actually use the plan and check things off as you go distribute the tasks and not be too specific about the time just ballpark it some tasks are genericvague ex datajson with fake data what data you are faking on which page is not clear,48,,,
we expect a complete app in that it satisfies reasonable expectations a typical user will have so that it can easily have at least two screens the scope of this app is exceedingly narrow and the second screen is apparently an extension of the first not a different screen,49,,,
what i really liked about this point of view is that it puts commuting in a context ie the beginning of a long stressful day which made me wonder would there be other contexts that commute might well be placed in for example at the end of the day,49,,,
great job on the assignment the development plan could be improved by rewording your task names to be more actionable instead of code nutritional facts page put display nutritional facts on the nutrition page when your development plan is updated for a5 reword your tasks to be more actionable,49,,,
i think the pov you included contains some of the needs and insights you pulled from your observation but not all for example there were several needs related to user frustration linked to not having an efficient convenient way of gathering relevant travel information but that seems to be neglected,50,,,
another note which is optional but encouraged you can improve your development further by adding in constraints will anyone be working on it during thanksgiving is someone busy with midterms or out of town for a weekend this can make your development plan have more realistic time estimations and goals,50,,,
to me the most meaningful part of your app is the voting feature that allows users to see and get feedback on their own training habits this is slightly overlooked by the other tasks in your protocol you might want to focus on the core task as the primary function,50,,,
great job at needfinding i liked how you went into detail about your observations with each subject and the breakdowns they encountered your list of user needs are all unique and insightful overall i like this idea in how it correlates with the theme of bettering the community at home,50,,,
privacy is secondary functionality for now the alert based on gps is not as important as better clarifying your data and your questions about the data good call on the friends feature thats secondary change 5 is really a good example of what you should be focusing on at this stage,51,,,
it would be better if i received some sort of confirmation that my eventlocation was successfully shared right now i have to navigate to the recommendations which does not make the most sense there should be some history of my locations recommendations simply implies that those are locations that i might like,52,,,
the main page could be a little more visual would how many days are you prepping for be the best question to ask the potential users the firsttime user immediately has to make a choice out of 7 options what would the user be thinking at this point of the apps entry,52,,,
however my general feeling on anonymous posting is that it is hard to shepherd the users to contribute positively to the app and other users in some courses the list of comments already is too long and users have to look into each of them to find the most relevant information they want,53,,,
some of the needs presented here doesnt directly relate to the breakdowns nor the observations provided for example people need ways to track their past isnt really a need that can be inferred from the observation since they might well be tracking their past ie by uploading pictures or updating statuses on facebook,53,,,
i like your idea not only is it creative but it also matches the theme of bettering the community of students who are interested in learning new programming languages i like how detailed your observations were in that you were able to take note of their successes and breakdowns overall great job at needfinding,54,,,
good job this week the development plan can be improved it seems to be missing the time estimations for the task and the tasks can be more specific and actionable instead of finalize unique features you can write display user profile information on the user page as an example next week please make these changes,55,,,
some of the findings that are listed under not a heuristic could indeed fall under one of the heuristics for example confusing indication of pending requests on home page would fit under match between system and real world because the indication does not match what users have typically come to know as a requests indicator,55,,,
im not confident that i understood the idea behind the second storyboard by showing a person who originally got rejected from a company getting an offer from the same company after a year with a screen of a mobile device of different company logos did not give a concrete idea of how this app operates,55,,,
please dont reuse links until the previous assignment is graded i tried a few times with incognito but couldnt see the alternative redesign im happy to regrade with a new link as long as you deploy a predeadline commit also unrelated to the grade make sure the links work the first one with www does not,56,,,
editing tasks does not work also it is unclear for a firsttime user what exactly the unique purpose of the app is if i were a naive user i would assume that the rewards are real money and i would not get the point that it is supposed to be an app to share among houseroommates,56,,,
what is the specific need that youre addressing try to identify the reason why people are frustrated andor why they have to search for a space is availability unpredictable and why or are they not well acquainted with the campus that might help you go beyond a superficial solution or be able to justify it better,56,,,
interesting pov personally i would endure extra cognitive and mechanical effort if i could have a good experience overall from cooking not sure if the experience of eating out at a restaurant can be precisely compared to that of cooking on your own but this pov states something that people can relate to which is good,56,,,
there are many possibilities of what the app can do or how it can do it than the rather limited scope of coming up with a group what if you dont want to work with someone for whatever reason try making it less focused on a behindthescenes algorithm and more about the interactions that will satisfy the pov,58,,,
it would be great if you could infuse some more insights from observing real users into the prototypes you might want to look into user interactions from various angles during the heuristic evaluation sessions this might be crucial to answering questions like why should i use this instead of or along with amazon kindle or goodreads for example,58,,,
your needs state a lot of solutions these should only be focused on the users for example instead of your 11th need you could say cashiers need a way to rotate being at the register and performing other duties this need is general enough that multiple solutions could be implemented for it while also capturing the core user need,59,,,
itd be cool if you could put some recurrent events as fake data then show the distribution of emotions for each of the occurrences of the event also the graphs are all oversized and dont fit on my screen put in a menubar that i can use to select the different visualizations i would make your app more interactive,59,,,
something that might be better to measure is whether users accept a quest more in the original design or the redesign presumably if the redesign is easier to understand then they should be accepting or completing quests more because they are able to understand the purpose from the page instead of trying to figure out how to navigate the page,60,,,
theres a slight dead end that i believe could be avoided for now it seems like when you click on comment of the circle and there are no additional comments on it the user just reaches a blank page it might be beneficial to prevent the user from navigating to that page if there are no comments on the circle,60,,,
it would be useful to sequence the tasks and deadlines in a useful order next break up tasks into specific not generic such as making sure app reads json data and actionable chunks especially for coding also its fine to simply ballpark time estimates instead of going into precise numbers the whole purpose is that the team uses the plan easily,61,,,
good job on mostly finishing the functionality thinking about the cold start problem ie users who have just started using the application might give you some insight about how to restructure some of the interaction flow right now signing up with a new account leads to the same view as trung one extra point was rewarded for implementing interactive graph rendering,61,,,
good you get the basics of the brief but your writing is still missing details about how you are pivoting our main idea is to make the analysis of the users personal data useful to user as feedback in other words to help the users fight against procrastination through the data thats not really saying very much what data what analysis,61,,,
a3 feedback good job at your he heuristic names should be fully stated controlfreedom to user control and freedom metaphors to match between system and real world i wish the list of he went more in depth explaining exactly why it violated that heuristic as some of were questionable for example how does reliance on submenus for core functions violate aestheticminimalist design,62,,,
even though the storyboards do correspond with the pov of allowing the community to voice their problems the main issue seems to revolve around parking so if someone else were to pick up these storyboards they might think that the pov has something to do with solving the issues of parking rather than allowing communities to voice their opinion about all issues,62,,,
there might be some design space left to think about how to incentivize users to come back to the platform after they decided their classes some students might be willing to know more detailed information about the structure of the course or how the workload changes over the quarter for example maybe we can gather more information about the quarter mid 3quarter checkpoints,63,,,
great job this week development plan seems wellthoughtout however the tasks can be more specific and actionable instead of code homepage write display create task run task settings logout help buttons on the home page not only is this a requirement but it allows the team to know in great detail what should be done so for next weeks update include these changes,63,,,
to understand the various situations and interaction between the app and the users creating a reusable prototype like made out of a piece of plywood for example and carrying it around for a length of time a week for example could be helpful i think particularly paying attention to someone who just finished preparing for the weeks worth of meals could be beneficial,63,,,
this prototype focuses solely on running but your pov is more general than that are you only doing a running app how does this app differ from other running apps i suggest doing a competitive analysis of other fitness apps to gain inspiration but also to ensure that you dont do something exactly similar this seems very much like the nike running app,63,,,
i wish the splash page 1st screen had a slogan of what your application does food for thought can be about anything food related try to narrow it down to the main functionality and explain in a short sentence the goal of your app for example slacks slogan is were on a mission to make your working life simpler more pleasant and more productive,64,,,
given that most of your users confusion stemmed from not understanding the training icon as opposed to visiting the dog profile your ab test should probably focus more on that aspect its difficult to measure how many clicks it takes for a user to find something because this could be confounded with a number of factors and is not directly linked to a particular action,65,,,
video feedback i enjoyed watching the video and i thought the acting was great especially the ending with hungs extreme satisfaction from watching the video i like how the interface of your prototype was simple one thing i am wondering about is does the app only block websites or does it block other apps too think about how feasible it will be to implement this,65,,,
i think theres a little tension between the two questions at stake how would we effectively in terms of what importance of the event record and represent our past vs how can we record our past in a complete manner such that we can always go back and look for the things when we forget we would eventually like to focus on one to the other,66,,,
a3 feedback nice he and thorough explanations of your feedback like i said before i wish a comparison was provided between the other teams prototypes to help them understand the advantages and disadvantages of their design going forward think about the possible ways to upload your notes through the video it seems that your notes have to be typed up into the appthat sounds a bit tedious,67,,,
also you might want to think about the current flow of the app if its primary purpose is to make people meet other people then why not just have them at least be able to browse and see other people out there in the platform and if they think there are quite a few interesting people then require them to input the mbti type for making matches,67,,,
great job observing users and distilling insights from them however this specific rubric item asked to collect and group notes for each observant first before distilling insights because a concrete user scenario which contributes to storytelling and building a persona is often powerful even when in a breakdown scenario here the grouping is somewhat vague and the users identity is washed off but still very detailed and structured observations,69,,,
these needs are too focused on the idea of a calendar the calendar is the solution not the need a better way to word these might be students need a way to know all their events for the day at any point notice that there is no mention of the method in which they would use this some of the needs can also be grouped as the same need,69,,,
a3 feedback very indepth explanation of your he i like how yall went above and beyond the assignment requirements by providing reflections on your own prototypes images and he worksheets going forward think about how to check if the scientists are providing legitimate research articlesprojects there has been multiple scandals where publication companies do not review articles online resulting in fake information leaking out how will your app avoid this issue,71,,,
while i like how you are testing the follow button it may be difficult to obtain any significant results from the exp because people may simply like to press the button if you get what i am saying there is essentially nothing that is preventing them from clicking it again such as a new page change so that is why i am somewhat skeptical of what your results will be like,71,,,
some of the needs are weakly related to their respective breakdowns for example in addition he was looking through a powerpoint about punjabi culturehis culture that he was planning to give to a group of students he stated that he is afraid that the younger generation may not be educated enough about their culture and all together take no notice of it is not a breakdown but is used to suggest needs,72,,,
its confusing that even though the exercise category doesnt exist possible for novice users the add repetitions button etc still exist at the bottom and do not work thinking about the cold start problem ie users who have just started using the application might give you some insight about how to restructure some of the interaction flow right now signing up with a new account leads to the same view as trung,72,,,
some of your needs were focused on improving games rather than improving the human behavior i think youre on the right track with some of your insights for example your need a socially awkward or introverted gamer needs a way to connect with others on a deeper level and games can be a spark to a deeper friendship this need is actually really insightful and could be explored with a design solution,72,,,
dont spend too much time on the heart animation you can just put in html pictures for different levels id like to see other visualizations like a line graph of completed acts of kindness by day week month also you should categorize acts of kindness which you can then visualize at an aggregate level for instance donating money vs donating time then you can compare all the tasks youve done under those categories,73,,,
overall feedback redesigned page needs improvement the label covers the input text which makes the forum look messy the updown feature to input timedate could be more fluid ie i use the updown button to change the hour but when i want to go to minutes i cant click on minutes to change the time i have to click the right arrow key to move to minutes which isnt ideal through a phone,73,,,
i like this idea of allowing students help their peers building a sense of community among them as seen in the video the app helps people find seats what other issues are yall planning to solve perhaps narrow it down to one issue or provide categorization find seatsfind parkinghw helpetc having an app that helps a broad range of issues may lead to an app that is just for chatting about miscellaneous topics,73,,,
good start heres a tool that ive made for myself google eisenhower principle httpsgoogl4yuqgt use it as inspiration for the data you are going to collect then think about what visualizations are going to be most important from the data you collect also think about other facets of ones life that contribute to procrastination relationships healthsleep etc what do you think contributes to procrastination the most if you talk to people about it,73,,,
i think this prototype doesnt completely connect to the pov as it does not show how its accomplishing the goal of centralizing information the page 4 of the prototype for example is not contributing to the goal any more than what email already does typically a thread of conversation exchanged between an applicant and a recruiter at the company will contain all the information jobview has but an email account typically contains many more,74,,,
looking at your wireframes i was unsure about the purpose of the emojis why are some circles bigger than others why are some circles offscreen the organization of the app is difficult to understand what is going on and i am unsure about what i should be doing if you are designing the app to look like the wireframe i would advise that you clean up the wireframe such that it is better organized,74,,,
an interesting idea to look at the activity of reading as historical the observation is detailed and how they interact with their reading material is elaborated however quite a few of the pain points reported can be remedied once we converted the reading material digitally therefore the needs presented are mediumdependent which in turn can be thought as interfacedependent if you think of the medium ink on a a sheet of paper as an interface,75,,,
and the followings are your need statements the order of presentation isnt consistent with above 1 people need a social timeline platform where they can store all their emotions and easily maybe automatically set visibility to their friends acquaintances and strangers 2 people need a way to store the emotion and get the arty and poetic feeling of handwriting when they are using digital diary 3 people need a way to associate photographs with emotions,75,,,
from the pov people become forgetful when they are overwhelmed with too much information at once in a short span of time peoples way to learn should be simplified by reducing interactions as much as possible and also reduce computational complexity from the environment and digital device what is the different between reducing computational complexity from the environment and digital device and peoples way to learn should be simplified by reducing interactions as much as possible,76,,,
a note about your overall pov and idea i could see this app being used for fitness purposes in addition to what you intend ie setting a goal location to run to and racing to get there under a certain time thats not necessarily a bad thing but you should either take advantage of that and capitalize on it or flesh out your original idea a bit more so its more clear that its the main purpose of the app,80,,,
a3 feedback thorough explanation of your he i like the idea on informing ucsd students about all the food locations on campus going forward think about how this application will cater to both new and old students maps and directions to locations and how to motivate your users to continue using the app offer discounts also ucsd does provide a directory of all the food places on campus and i suggest doing a competitive analysis on their app with your app,81,,,
some of the needs are focused on the solution rather than the actual feelings of the users independent of the platforms they use for example both student 1 needs update his habits app everyday to be able to have accurate statistics to show his productivity levels and student 2 needs to be able to physically be able to mark offcrossoff tasks completed right after she has completed them involve a specific type of action update the habit app and interface markoffcrossoff capability,82,,,
your observation was very diverse and engaging i believe the statement describes the current challenge of storing selfhistories into the design space correctly i would like you to think about why it is highly distributed what if people like certain aspects of some platforms and therefore choosing to use them without further understanding what drives them to use specific services and platforms it is hard to ultimately convince others to replace or use sidebyside all of them with the service you will provide,83,,,
the variables used are not appropriate for a chisquare test because the variables of sessions and views are not categorical meaning they are not mutually exclusive from each other an example of appropriate categorical data would be click or no click on a web page button for the original and variant pages because you cannot both click and not click a button in your calculation you cannot accurately assume how many individual page views were made per session and thus the calculation doesnt fit the test,86,,,
the app looks amazing so far despite some dead links a few notes i like how every screen informs where the user is currently user at bills screen says bills etc however be sure to add the name of your app on all your screens there also seems to be three ways for navigation profile helpsettinglogout chatbillschores perhaps combine two menus into one ie profile with helpsettinglogout having more than two menus may confuse your users overall great job cant wait to see your progress next week,87,,,
the instructions are thorough but too specific the task should be more general so as to apply more generally to what a user might do with the app in addition the task doesnt capture the unique interaction of the app as this is typical of most budgeting apps some things i think you will need to think about going forward is how to make your app stand out and why the wishlist feature is important or special at the moment the interactions are highly similar to other budgeting apps,89,,,
good start your project has the benefit of being very multifaceted and you can go nuts with the type of data you collect i really liked how on fridays youre exhausted tired sad so you used that information to change your schedule come at the data from a more balanced approach placing equal weight to the different facets emotions and productivity seem covered well but what else make sure to drop features that are basically recreating a calendardiary app simplify those so that you can really focus on the interaction with the data,93,,,
adding a new add friends feature could be an idea to solve the usability issue involved with requiring users to input the email address ie having to pull out ones phone or laptop lookup the persons contact info try to verify which email address out of 3 that the person youre trying to add has the entire sequence of these actions could be really tedious and overwhelming to firsttime users for example but without thinking through the cause of the painpoint theres a fair chance of complicating your system with the new feature while not solving the usability issue,99,,,
good job at needfinding i liked your ideal overall i think it is very creative and i think you noticed a number of breakdowns which proves that this is a common problem among the community of college students some of the user needs were repetitive and i believe you can definitely dive deeper into this issue for example what are the needs of those who arent concerned with dressing up in the morning how does that compare to those who do take the time to check the weather to wear something appropriate does planning outfits play a role in their social life,102,,,
great job this week i like where the app is going just make sure to keep nielsens heuristics in mind and include messages that will help the users understand the systems status and diagnose errors the application is also missing some sort of help and documentation login pagesplash page is encouraged to have a summary of what your app does before they enter your app some questions i had can users add classes can users remove themselves from classes what are updates for will viewing the notes show how many likes an dislikes it currently has try to address these questions for user testing,104,,,
some of the needs sound redundant to me 1 mudit needs a way with lesser interaction to search the words he doesnt know on his smartphone so that he doesnt waste too much time 2 mudit needs a way to save a word with its meaning directly without copy and pasting it on ms word from the pc 3 mudit needs to track the words and their meanings he searches on his smart phone without going through the browser history 4 christopher needs a way to look for the meaning of the word that would not make him leave reading his article in between,104,,,
sufficient but i also want to see more discussion about the brief the calendar seems like secondary functionality focus more on the data and the questions you are asking so far i only see the question how do these events make me feel flesh out more relevant information you would collect with less attention to the events timing information you dont really need a calendar for the timing information just a start and end time and a date sure it makes looking over the weeks events easier but a normal calendar app can do that i suggest rethinking how you want to visualize time for the user,107,,,
about the remindthework feature i urge you to observe users in a reallike situation what users actually want could be something very different from what you think is needed for them for instance maybe you will learn that what users are most curious at any given time of scheduling their own workload is to have an answer for the question how am i doing what is the most optimal task to do next given that i have done x y and z recently maybe you might want to design an instant performance review feature or a search recommendation system that lets users search for specific tasks of interest,108,,,
the pov is very interesting if we were to provide some sort of visual artifacts that could potentially increase our ability to recall the question is how would we be able to summarize it and make it not cumbersome on an extreme end one could continuously record every second of ones life but does it provide any value then if the video is 24 hours long but if were only given 24 hours a day as well on the other hand if we summarized it and recorded only the important piece of information wouldnt we still be losing stuff since we lose things when we are most unaware of them,110,,,
a3 feedback thorough explanation of your hes i think this idea of creating an app that helps keep others in check is interesting its a lot more personal when someone reminds you to do something rather than an alarm going forward think about how to motivate your users to remind each other will they get some type of reward if they complete their tasks on time or when the person is an allstar leader and always reminds people to do their work will they get some type of recognition too also think about the situation of when the all parties of the group forget to remind each other what should happen,111,,,
however i found that some needs are not connected to and corroborated by the observations nor the breakdowns reported for example the followings are the parts in your observation that contain the word emotion 1 in weibo she tends to post negative and angry emotions when she is down which she says is because there is less acquaintances in weibo in friend circle on the other hand she always post positive stuff in order to show the best of her to her friends 2 she also uses selfiestick to shoot videos during her traveling because she thinks it is hard to store emotion in photos 3 she concluded that handwriting can stores emotions for her,115,,,
i found some of the needs presented are weakly connected to the activity you observed use their computers and visit sitesmediums in which they were viewing news stories andor keeping track of personal information of any sort and the pov bringing in visuals in place of large chunks of small text could potentially stimulate the brain more than just reading through the material word for word and trying to comprehend what each word means santpreet needs a way to better understand stock rises falls and predictions because as a businessfinance major this material is very relevant to him santpreet needs a fun and fresh way to bring more cultural awareness to his community of fellow punjabis,116,,,
the app is so cute i like the icons and the splash page the home page and restaurant page have clearcut features some of the pages ex affordability do not have back buttons and the hamburger menu icon doesnt seem to do anything next week please ensure that the menu works and back buttons are added speaking of back buttons the back button on the home page should be removed unless it has an important functionality the home page should be an introductory page for the users so it would be confusing if the user saw a back button they would think they are not on the home page overall i am liking where you guys are going and i cant to see your update next week,127,,,
i think the list of changes you made are great but im concerned that the effect of different pieces of changes included in the new version might make the test result harder to analyze for example on the matches page not only each persons profile has been changed from a list view to a grid view but also now there are buttonlooking buttons compared to the original linklooking buttons for chat on the top of the page right under matches it indicates what kind of person youre looking for as well which might also affect the users mental state this is important since this change isnt necessarily following the same logic as with others mainly about how peoples profiles are laid out in the view therefore i recommend you to separate out some of those changes and create different urls that contain individual changes and compare the result,148,,,
beautiful and wellfunctioning app i like the unique features you have so far some notes the home button should always be visible your app logo is cute use it as an easy access to the home page the page after you sign in speaking of the home page remove the back button to the login page because the user already logged in they should only be able to return to this page when they signed out i like how the pages are informative about the restaurant and dishes as a user i would be interested in what the dish or the restaurant might look like add images to help your users choose between dishes lastly remember to take into consideration what your peers said to you in class the color palette can be darker the list of items should be in alphabetical order unless filtered the word filter should be visible and make clickable links more buttonlike i think your development plan can be slightly improved by making the tasks more specific overall great job,175,,,
good job this week i like where the app is headed and how the tasks from the datajson is related to your app x some notes definitely keep the nielsens heuristic in mind as you move forward such as consistency aesthetic and minimalist design error prevention etc in the menu notifications is denoted as an icon while the other links are denoted by text keep it consistent consistency speaking of the notification icon i am not sure what it was at the beginning it looks really small and ambiguous match between real world and system app seems text heavy aesthetic and minimalist design and as i mentioned in class perhaps cover the description of the task until clicked open still leave the reminder button visible to remove unnecessary text overall i like the unique implementations but make sure they are fully implemented for user testing as mentioned in your assignment a unique interaction is that your app allows you to remind members of your group but your app seems to lack a way to add members to your group is this something you want toshould implement,186,,,
a3 feedback beautiful submission so colofrul and thorough explanation of your he i noticed this statement under recognize diagnose and recover from errors these are paper prototypes you cant do this with paper prototypes how is it even possible to answer your question imagine the app had a log in page and i forgot to include my email one popular way to implement a clear error message to help me recognize diagnose and recover from this error is to include a red asterisk on the email field as a way to tell me to correctly fill in this field to include this in a paper prototype you can add another screen that has this error message going forward this idea of providing an organized and easy way for housemates to implement house rules is interesting it perfectly illustrates what the issues are that households may have billing and chores to better your app further try performing a competitive analysis with your app features and existing apps such as your billing feature with venmo another note your app seems to have a lot of features keep in mind the time limit you will have and prioritize which features are more important to implement and which ones should be left to wizard of ozing,212,,,
organization of the topics could be made more intuitive and the app itself should be better structured to highlight the main functionality of that page topics and discussions should be separated therefore the home page should only display topics and when you click the topic there you can show all the commentsdiscussions that people are having combining them together on one page can overwhelm your users moving forward make sure to add in more messages to inform your users what they did if user created a topic notify the user that they created a new topic this will ensure that the visibility of the system is clear to the user heuristic make sure that each screen has the name of your app as well as the name of the current page that the user is on keep the back buttons consistent some back buttons have labels while others dont another heuristic speaking of back buttons what is the purpose of the back button on the home page the user should not think that they are not in the home page and a back button can be confusing unless it serves a reasonable purpose i would remove the back button on the home page over all good job cant wait to see your progress next week,215,,,
good job this week i think the app has potential as the unique features mentioned in your assignment sound really cool and i believe that are something your users are interested in some tips on how to brush up your app i think these unique features should be more visible as a scientist i want to upload projects instead of allowing users to easily upload a project they must view my projects to upload a project even though this page should have an upload button i noticed that i was having difficulty figuring out that i had to go that page first to upload a project perhaps have a readily button that allows me to upload project in one click moving forward make sure that your unique functions are completely implemented or done through wizard of oz also make sure that the buttons are doing what they expect to do i noticed that when i try to click the logo which should take me back to home page the article on the homepage which should show me the whole article and the pagination at the bottom of the home page does not seem to be fully implemented i also noticed that the user account has a lot of edit options perhaps have a universal edit option to make the profile page less cluttered nielsens heuristics minimalist design,227,,,
