ID,Comment,Num duplicates,Length
1064,focus on interactive functionality over splash page animation about page,0,10
1067,theres too much on the page think about the minimalism heuristic perhaps show groupscalendar shouldnt be in the side menu but a persistent menu that is always visible app mostly has a flowing feel but constantly having to open the side menu is hindering,0,44
1066,competitive analysis doesnt comprehensively cover the features mentioned for example how does your apps voting feature differ from other voting apps,0,21
1669,overall your app has progressed a lot over the quarter and its super cool to see it where it is now i like that you scripted in pauses into your pitch,0,31
1668,great job today slide could have been a litttttle cleaner background is a tad cluttereddisorientating,0,15
1666,    the design of the application elegantly addresses the stated user needs 2 points,0,13
593,the severity ratings are sometimes off  for example id say the missing collaborator screen should be a 4,0,18
592,im not sure how the missing show path button is related to aesthetics and minimalist designno points deducted,0,18
595,some more comparison between the two prototypes would have been helpful,1,11
1409,i can tell a lot of thought and work was put into some proposed redesigns though good work,0,18
1408,alternative designsexperiments in general you have a lot of proposed experiments they can work together but just make sure that this is planned carefully be ready to explain that any experiments you run in parallel dont interfere with each other and potentially mess up each others data,0,47
1403,observations great detail with the protocol whew its been quite an adventure with these naming conventions to avoid future issues with this maybe consider some alternative ways to represent who is providing a favr for who i remember some directional arrows toward the beginning of the quarter perhaps some variant of this might help metaphors to the real world   recognition over recall are good baselines for some sort of quick redesign here,0,72
1402,in general i dont think this is the most valuable alternate design that you could be tackling with ab testing shrinking information down to one screen seems just like a simple interface improvement i would consider thinking about some different alternative designs to test there are a lot of other big opportunities from your user observations different ways to fill out event information different ways to view your list of events etc,0,72
1401,changes for the location since youre already working with apis it may be useful to look into google placeslocation to simply autocomplete locations can make that part a whole lot smoother,0,31
1400,observations great detail i like how you considered and documented the background of each tester gives it a much more human feel,0,22
1407,observations good detail on your protocol nice insight and appropriate list of changes good job,0,15
1406,alternative design interesting choice for ab test i might even consider some different wording to make the contrast even larger it seems like youre going for implicit action result vs very explicit action result that describes exactly what clicking the button will do cant decide click me is still pretty open ended and also might deter someone who isnt necessarily indecisive but would still be interested in a random suggestion perhaps something very direct like give me a random or show me idk something very directly descriptive to make the contrast bigger between the two designs up to you just some food for thought,0,104
1405,the posttest redesign of your app is definitely an improvement for navigation  nice work,0,14
1404,observations detailed protocol and cool inclusion of survey results,0,9
1546,looking forward to the last round of updates for the final,1,11
449,pick on functionality study or eating and improve that ps the studying app has been done even more times than the eating app,1,23
1339,missing current weeks dev plan,0,5
1338,explicitly state what the hypotheses areeg null hypothesis,1,8
1547,many of the changes are more aesthetic rather than focusing on functionality one thing to clarify is what happens with the app while the user is on an adventure or what happens during a boss fight great functionality and design looking forward to your presentation,0,45
443,for the point of view the solution is too specific and youve left out how personal informatics save the day you did identify a need to save time vs money,0,30
441,it prevents people from feeling punished from being there early positive reinforcement for arriving early  interesting insight,0,17
446,prototypes relate to storyboard and point of view but again the point of view needs refining,0,16
445,storyboard 2 is actually on to something with personal informatics,0,10
444,inspiration is ok but theyre focusing too much on a specific solution that doesnt fit entirely with the brief,0,19
1520,your app is absolutely adorable and i love the idea i think you should emphasize the tastebuddy being a cooking companion more because i think that would hit upon your pov better i look forward to your presentation,0,38
1542,changesfit  finish great progress overall things are looking a lot more polished up and functional perhaps one last touch feature addition to make things look even more real is the ability to add a picture for the profile so its not just a sea of mes  i wasss very entertained by the pictures though,0,54
38,good ideas from thorough ideation and iteration interview really tells a story,0,12
1540,if mission log is empty it might be nice to have a simple message saying no current missions add more or something of that nature just so the entire middle of the screen isnt just blank  when creating a mission it isnt clear which button is the runner or the resource having a label of some sort or a placeholder image there might be more useful for the user to prevent confusion when i tried clicking run after adding all my tasks and objectives a box that said starting mission came up but nothing happened after that,0,97
33,where are questions great effort like the web way to brainstorm,0,11
32,missing questions,2,2
31,sketchprototype stage separation,0,3
37,prototype and sketch should be separate,0,6
36,great job try to brainstorm more ideas and connect them more with your interview,0,14
34,the response to the video need to be questions not just comments,0,12
641,well done points off because the comparisons drawn between the two prototypes were somewhat limited,0,15
640, instances where you listed heuristic violations for app 1 but not app 2 but still provided comparisons discussing both if there is an issue in both apps then they should both be described before drawing comparisons,0,36
643,did not employ at least 8 of the 10 heuristics,0,10
1246,notes uneven distribution of tasks  from the looks of it hyeonsu taking on uneven large amount of work how can we distribute the tasks more evenly happy to meet to discuss strategies with your group let me know,0,38
649,a little liberal on giving 4 ratings to issues that were not catastrophic failures,0,14
1539,you had a very unique metric that you analyzed and you did well at analyzing and interpreting it looking forward to your presentation,0,23
339,several needs were redundanteg 3 and 11 andor was articulated as a feature,0,13
335,class talk wasnt well prepared,0,5
334,some needs were solutions not needs such as simple quizzes to let user learn more about saving energy,0,18
337,the observation plan described is relevant to empathy by talking about connecting us to more people in our lives however observations 2 and 3 dont touch upon that perhaps having an interview with someone who had been wished a happy birthday would give both perspectives and tiein to the idea of connecting people,0,53
336,finding design opportunities doesnt mean come up with an app rather it means identifying a pain point or a missed opportunity in the observation that could improve the activity your breakdown descriptions such as  it is quite difficult to draw out a nicelooking and easily understood emoji were better no points deducted,0,52
331,some user needs arent related to brief youre headed towards certain solutions but i just dont see that clearly in the writing brief explanation is too vague too,0,28
330,your description of corys breakdown sounds more like a design opportunity this was actually true of your second breakdown as well some of your needs presuppose a solution ie 15,0,30
333,duplicate needs such as 13 and 11 or 4 and 13,0,11
332,the observation plan and observations arent related to the studio brief,0,11
1026,competitive analysis no comparison to other apps on the market you should explicitly state what other types of workout apps are doing and why yours is different or better,0,29
8,sketch separately from prototype brainstorm more,0,6
948,your paragraph is mostly a factual recounting and doesnt provide much reflection on the projects trajectory how has the core idea of supporting emoji use changed over the course evaluateexplain that core need more deeply,0,35
949,prototype home screen is still a bit lacking in including a mental model as to what the app is and how it works great work on the profile and help pages navigation is mostly all there one minor suggestion would be to allow the user to move out of the hamburger menu by clicking outside it rather than having to click on the menu again one thing you mentioned you implemented was error prevention in the listing of ingredients but it didnt seem evident yet  good implementation of changes from your hes,1,92
946,the implemented screens arent the functional priorities especially the about page,0,11
947,the login button disappears when anywhere other than the home page navigation menu doesnt work when in feed page about changes to about us when in about page,0,28
945,owners needs to be a single person and needs to be assigned to all tasks clarify external constraints such as other projectsmidterms,0,22
942,revisit missing discussion of concrete changes made to the project throughout these first few weeks of the design process,0,19
943,you can put time spent on the assignment itself eg compiling into pdf writing revisit the  brief paragraph account for every task you do,0,24
940,plan focus on having more specific tasks a good rule of thumb to go by is immediately actionable you seem to have a lot of broad tasks that can definitely be broken down  a lot of your main pages are just listed as one single item but there are probably multiple elements that are involved in those pages you can either be more specific in the task or break them down into subtasks otherwise the task becomes a multilayer of figuring out what to do and then actually doing it not immediately actionable,0,93
133,user needs are not application based  the assignment asked to list the needs not solutions that could be used to address the needs,0,23
132,missing third picture,0,3
131,surprisingly i found out that two of my participants prefer not to use their phones unless necessary to find their way to places  great,0,24
130,good job  1 bc your talk went long,0,8
137,needs some redundancies in needs try to be more critical of what you observed and dig for the deep motivations that cause what you saw,0,25
136,needs are expressed too much as specific solutions or features,0,10
135,make more explicit connection in the observations to how the stories affected the user and caused them to empathize with the original poster we want more than a factual recounting of your observation,0,33
138,nice work some user needs are framed as user wants  these are very different things,0,15
707,strive to include more depth in your analyses and evlauations  also a login page is not a home page,0,19
89,prototype could be more complete to help simulate the experience with a partner to receive feedback in line with that want to avoid explicit floating labeling of what things do on a prototype,0,33
82,brainstorming focus on a larger number of diverse concepts brainstorm,0,10
83,prototype for an application should be something that a user testing would be interacting with,0,15
80,as a follow up can you think about the downsides to designing such a general purpose appprogram with a lot of users it would be attractive and work well what might you encounter when trying to get the initial batch of users,0,42
81,a lot of this doesnt seem very well connected to a freshman experience,0,13
1658,pitch poster walkthrough application  all fantastic,0,6
1659,keep designing keep building ,0,4
1388,the photos show and the captions thoroughly describe clear breakdowns or opportunities  captions do not articulate breakdown please read over rubric to ensure youre getting all points,0,27
1650,thanks for a great quarter  im happy you were able to find an idea that worked out really well for you,0,21
1651,slide didnt really demonstrate the app interface but you all did a great job with this unique app and idea  ive truly enjoyed watching this idea grow and you have all been through so much work thanks for a great quarter ,0,41
1656,congratulations on the award,0,4
1657,amazing job on each category and just in general throughout the quarter i was consistently impressed by your teams efforts and dedication to the design cycle,0,26
1654,great job today i think the main area that could have been improved on overall was more distinguishing as a unique solution,0,22
586,thorough but would be helpful if your analysis of each point were a little more concise,0,16
587,very detailed and you did a good job rating the severity of the issues appropriately,0,15
584,more depth to feedback,0,4
580,provide more feedback,0,3
588,good job overall some of the feedback could have been more comprehensive as to providing them with potential solutions,0,19
1633,walkthrough went to 2 minutes could have simply demonstrated the postingemoji translation feature,0,13
1436,what are the hypotheses being tested at least make the null hypothesis explicit,0,13
1437,protocol could be better but gave point no real descriptions from the photo captions outcomes provided but no interpretations time is proposed as a measure but no statistical test resubmit on piazza your interpretations and corrections regarding statistics and ill give the points back,0,44
1435,i think fundamentally you identify that your game interface needs work but the proposed changes arent quite comprehensive to fix the issues,0,22
1432,the protocol is not detailed enough,0,6
1433,suggested changes dont address core issues of the cooking interface,0,10
1430,describe the null hypothesis explicitly,0,5
1431,i had to take a few points off for the testing descriptions the assignment asks what measurable user behavior you will be tracking describing a difference in general isnt specific enough also there was no description of the possible outcomes of these particular tests that youre trying to run,0,49
1380,documentation awesome seeing that level of detail video was great too very interesting find noticing how much the keyboard on a phone can actually affect usability a lot of these breakdowns i actually did not even notice while briefly using your app  good stuff the power of user observations,0,49
1438,the protocol should be specific enough that if another person were to read it they could run a participant through the app great functionality on the redesign i really enjoy the trading card system and the reroll functionality the only thing that i would still suggest is having a way for users to add their own chores or cards the detailed functionality of this can be wizardofozed if needed missing last weeks dev plan and github url for redesign,0,79
1541,test results good discussion of data collecting and analysis process,0,10
1348,comments i like the addition of the colorful screen suggestion after log in redirect to the web app not the login page,0,22
459,this point of view addresses a specific  aspect of social networkingcreating a deeper connection and a particular directionsharing privately while mentioning the human need,0,24
450,your point of view was explained better in your description than your actual pov section a more specifically worded pov might bethis is just an example of a similar but not necessarily the same direction live music concert attendees lack a way to share and get information causing confusion for the attendees crowdsourcing information while the event is ongoing will help spread information to more attendees,0,66
451,this point of view has a specific aspect of concerts that it tackleslack of information and a particular directioncrowdsourcing also it doesnt mention a specific implementationa mobile web application,0,29
1343,the ab test was not specific enough as described and doesnt account for hypotheses or interpretations of results really liked the videos i think they capture your users breakdowns much better than pictures or captions could have,0,37
1345,at least make your null hypothesis explicit,0,7
456,storyboard doesnt lead to a prototype that someone else could build,0,11
457,in the second storyboard why does anna need to share her college life experience the need is not set up also reduce text by actually showing all of anna sarah and amy with a happy face instead of a paragraph at the last panel,0,44
654,it was not always clear how your critique was tied to the heuristics for example having to log into the app rather than getting an email is not recognition over recall persay but an issue of engagement,0,37
655,great organization of your individual he,0,6
658,your feedback was clear overall and to the point well done,0,11
516,comments the point of view does not include a user perspective i shouldn—ç’Îç’‘’ù’ÇÎt have to infer the user from the pov it should come right out and say it you need a more specific point of view and demonstrable user need in order to tailor your design accordingly right now you are making assumptions about what people generally might need try thinking back to personas see scott—ç’Îç’‘’ù’ÇÎs videos from week 2 and developing one or two example users for your app,0,81
1376,another thing to consider is do you want to minimize rerolls or minimize time spent to decide on a place to go someone spending 3 rerolls on the single result page might actually be taking less time to find a place to eat than someone spending 1 reroll on a multiresult page just a thought,0,55
322,photocaption 3 not a very clear connection to where the breakdowndesign opportunity is,0,13
323,needs a few of these are surface levelredundant and would not be quite critical enough to serve as a basis for a design project,0,24
320,photo 3 in a similar fashion as the comment above photocaption 3 does not clearly demonstrate connection to a breakdowndesign opportunity,0,21
321,very interesting topic and great job going after a diverse set of learning activities this problem space is pretty big so if you end up pursuing something in this direction as a full project i would advise to stick to a smaller target group like specifically for guitar players or specifically for those interesting in computer science concepts this will help a lot with narrowing down what belongs in the designs etc,0,72
326,well done some needs articulated as solutionsfeatures in particular need 5 jerry needs a way to easily type in new workout logs,0,22
327,the breakdown for joseph sounds more like a necessity of doing schoolwork than a real breakdown 3rd photo did not show a clear breakdowndesign opportunity,0,25
324,would like to see more specifics about what you observed and how,0,12
325,overall welldone the third picture doesnt show a breakdown or design opportunity i know you say that jeremy needs to work consistently without feeling tired and pressured but you dont address the fact that earlier he says that he uses this time pressure as a way to motivate himself to finish his work it seems like theres more to understand here about why he works the way he does and how his situation might be improved,0,76
328,many of your needs assume a solution for example 1 says user needs an application why do they need an application your answer to that question is what should be written down,0,32
329,many of your needs were redundant you seem to be using breakdown and design opportunity interchangeably a breakdown would be the specific point at which something goes differently from the users expectation a design opportunity is just an idea based on your observations for a problem that needs to be addressed none of these should be too specific about how the need is addressed at this stage,0,67
1340,deductions  1 point off for the limited number of changes listed the changes to be implemented should be a larger list of the general feedback you received from your inperson testing not just the relatively small interface changes that you are making for your ab testing,0,46
1594,poster is not 24x30 portrait poster doesnt provide any competitive analysis,2,11
1341,your description of your online test does not describe what you will be measuring specifically just that you will be testing the impact of an add a class button will you be comparing click through rates on the current add a class button or will you be calculating the total amount of time spent on the page,0,57
1598,presentation was creative and definitely memorable but the beginning part could have been rehearsed bettercut short,0,16
995,app one huge piece of the skeleton and flow that i dont quite see is organization pages i imagine organizations would have some info to be able to be drilled into via list of orgs and maybe even in your profile for orgs that youve matched into how is that part of the app going to be navigated to and fro seems important especially if a big part of your app is to connect people to orgs for interaction not just matching some notes from studio feedback on yes  feedback on no weird button names after adding something to your interests system status on how many orgs you need to cycle through,0,112
994,plan a good amount of specific steps be careful with some of the tasks you want them to be as immediately actionable as possible  for example develop movement between screens of the app could be more specific in what that means otherwise it would require extra mini tasks beforehand to figure out what that movement means before actually doing the implementation  same goes for creating skeleton pages for pages we might need  can we be more specific here,0,78
997,plan nice plan keep working with immediately actionable tasks,0,9
996,revisit would have liked to see more discussion of concrete insightchanges throughout iteration in the design cycle a lot of this seems like fluff that isnt too specific to your teams experience working through to this current point  what in needfinding he and prototyping led you to making a better app your initial idea was matching a person to a club right now the model also looks like the main actions are to match someone up or view a list what is it in your idea now that illustrates the new experience you are hoping to design you mention interacting and connecting with organizations but thats still very vague,0,109
991,plan pretty solid plan keep working with specific immediately actionable tasks moving forward it might actually be useful to add another column that categorizes which pages the work is to be done on since it appears youre already making that distinction in all the tasks i like that you have tasks outside of just development like finding design inspirations,0,59
990,he changes good job im particularly interested to see how the twitter follower model will turn out  really good to think about how other models work to decide on how to build your own youre probably already thinking about these but dont forget to also consider some of the smaller he evaluations like wording flow with actions etc,0,58
993,revisit nice discussion about reaching the two main target audiences on both sides of the exchange these two groups will be very important to always keep in mind as the app is worked on,0,34
999,some thoughts  work with the right most icon star a bit  may not represent what a user would expect it to represent,0,22
998,app good progress so far as noted in studio i like how to tested with different amounts of user input  keep that up  think about input validationdisplaying etc,0,28
121,sketch should be separate from the prototype no questions or reflection component,0,12
123,assignment is missing many of the components such as the interview sketch and reflection components,0,15
124,finally graded d,0,3
125,questions missing please turn them in by 226,0,8
126,had to take 2 points off because i didnt see your reflection questions for the video,0,16
127,prototype idea was a bit generic tried to solve all problems and very similar to existing ucsd app but otherwise good i didnt see your video questions in the online submission let me know if i should check your physical submission,0,41
128,questions missing seem to have strength in ideating and sketching out ideas,0,12
129,prototype did not reflect the pov from your interviews good insights about the struggles of international students,0,17
1645,i like your identified need pointing out that there are things that are hard to articulate as a google search the walkthrough and pitch were a little unpolished but really glad to see your progress this quarter,0,37
1644,awesome pitch nice poster,0,4
1647,thanks for a great quarter  i am very happy to have seen how your project has grown throughout the past 10 weeks,0,22
1646,very very impressed by the creativity functionality and overall cuteness of this app you all did such a great job with the app and the presentation best pitch award woo thanks for a great quarter ,0,35
1641,your poster had a little too much text to make it easy to scan i like your clear user need but wanted to see a little more development along the lines of the studio supporting reflection in ways other than just seeing the historical answers,0,45
1640,slide hard to read pitch not unique or creative walkthrough could have been better rehearsed but its still pretty good,0,20
1649,great job with everything this quarter i have truly enjoyed watching this app grow from the inception of its idea to the full implementation thanks for a great quarter ,0,29
1648,thank you for a wonderful quarter  you all did such a great job with the functionality and ive really enjoyed seeing your app grow and become what it is,1,29
579,go deeper with feedback make clearer link to heuristics,0,9
570,it was clear that your points related to the heuristics but you need to make it explicit 15 violations by 1 no comparisons between prototypes,0,25
576,severity ratings make sure youre looking over the rubric before submitting,1,11
575,some of the violations could be elaborated on further as to why it was a usability issue also needs an explicit comparative analysis of the two prototypes,0,27
574,really nicely done,0,3
1209,functionality i dont think its quite fully ready for user testing yet the functionality doesnt feel complete enough to really see exchange in action i would like to see a user being able to offer up something to teach and another user to be able to jump in and see that listing being able to actually drop each other messages would be extra awesome but given the amount of time having your faked message page works well in general i think you want to play around more with using sever persistent data to make a lot of the functionality come to life,0,102
1208,is rate per hour,0,4
1421,assignment was incorrect about suitable variable for chi squared so point was given you must convert your number of pageviews to a different variable that classifies the users into one of two categories since its confusion youre after maybe just classify users based on whether or not they went to the edit page after they added hard to understand exactly what youre after you can also use pageviews and a ttest to compare the groups that way up to you redesign is not functional currently dont really see the difference between the two urls,0,94
1420,protocol not very thorough gave point for chosen data because the assignment was misleading just change the data type to number of users who accessed help out of those assigned to either condition and youre good,0,36
1423,great visual design and cute concept,0,6
1422,ab testing should have hypotheses of results and potential interpretations great redesign,0,12
1424,great functionality so far coming up to the end here very thorough assignment clicking to change the due time on a small mobile screen might be a little difficult using the arrows missing copy of last weeks dev plan and github url,0,42
1427, you didnt group your information about testing and how it would be performed in one place it was sprinkled throughout the submission made for challenging grading if you have time before todays submission please try to make sure that pieces of info,0,42
1426,comments  nice new landing page ,0,5
1429,the ab test is quite shallow of a change  a change in the photo taking page might be more interesting as there were definite confusions from users after using the page and several redesigns could be possible from that issueno points deducted,0,42
1428, i dont see liz or marias signed consent forms,0,9
730,a couple violations missing a severity rating even if thees no usability issue there place a rating of 0 on it so the team is aware that this is clearly not an issue in their prototype in the heuristics that only contained a comparative analysis i would have liked to see individual statements about the separate prototypes,0,57
732,looking forward to seeing how you diverge your application away from replicating yelp4square,0,13
735,well done good comparative analysis of the two prototypes and addressing potential solutions,0,13
734,overall well done but the formatting made it a bit tough to follow based on others in your group there were violations in the categories you presented for both apps but you only described issues in one app or the other,0,41
737,in general the feedback couldve drawn more comparisons between the two prototypes,0,12
736,grading still in progress,0,4
1359,both createanimal and createanimaltext links went to createanimaltext but otherwise everything looks good you have hit upon some great insights and it is clear that you have taken these insights to make tangible changes,0,34
469,prototype 1 is strong  nice work  prototype 2 is too similar to 1 be sure to think outside of the box especially if youre doing an event app as this has been done many times before,0,36
468,storyboard 1  please post complete storyboard as discussed on piazza via private post  ensure that future submission contain all required material,0,21
1353,good redesign,0,2
461,first storyboard has a shallow user need i need to see peoples photos is not a human centered need second storyboard does not demonstrate an implementable prototype,0,27
463,pov does not articulate connection to studio brief or a user need,0,12
1273,deductions  point off for complete functionality i cant add a class to any past classes each button to a previous quarter is a placeholder for an empty screen,0,28
1519,good to see the progress and the deep thinking about the testing and the results however your expected results were not calculated correctly use the rate of conversion from version a as your expected values in version b not just assume that everyone will convert,0,45
1518,wanted to see deeper analysis of what the results imply beyond just wanting more test subjects also did not see any suggestions for changes based on your ab test or any of your proposed changes added to your dev plan  still some development to do but i think you can make the changes you suggested in the next week and polish your analytics page are you planning to hook up the analytics to reflect any of peoples actual reading activity,0,80
1514,missing last weeks development plan,0,5
1517,really great testing your prototype is almost there but i was hoping to see the analytics and rankings pages update when you walk around a building or at least that the name there would reflect the name on the account also there was a bug where some of the values showed as nan,0,53
1274,point off for look and feel is reflective of a finished prototype this kind of goes hand in hand with the previous one the placeholder pages for quarters need work right now too much appears to unfinished,0,37
1735,great rap as usual haha love the creativity,0,8
1275,comments  well done getting all the classes from the ucsd site,0,11
357,overall great detail with observations in both the commentary and photoscaptions i think its a good start to figuring out the needs of this particular activity it would have been extra helpful to have some more observation on how these people communicated with those who they share the space with to see what kinds of workarounds they typically engage in,0,60
356,needs a lot of redundancies and a lot of needs that are very surface level based on the discussion i have written above try to think about what people really need from the activity of schedule exchange not so much what they really need from current implemented interfaces,0,48
354,needs a few redundancies,0,4
353,photos photossketch and caption should demonstrate a breakdown or design opportunity not just any scene in the story,0,18
352,also be careful to detail how your observation process goes earlier on in the document in seems like most were observed but one had used a diary,0,27
351,very interesting problem space of personal instructors to consider some things to think about would be how other professional teaching exchange systems work instructors for hire from official intuitions perhaps one way to increase the reliability on both sides of the tutor and student would be to even just give it a facade of being a professional system rather than an under the table transaction could it be that both parties dont really work as professionally because having the same peer status undermines professional respect would be interesting to find out the answer to that,0,95
350,needs a number of redundancies in needs what are the true motivationsneeds that cause these users to do what they do,0,21
359,overall you did a great job with your observations and commentary this is a great problem space that will undoubtably be relevant for a long time good detail on exactly where the pitfalls were for people in this application process in the scope of this assignment it makes sense to limit your activity to the scope of one application process since it would be trivial to try to cover all types of application systems however in the future it may be useful to include some explanation validating the use of one particular process to study the activity as a whole again in the scope of this assignment not as big of a concernwasnt required,3,114
358,needs theres a number of redundancies in the needs listed they could also be a little bit more critical of the activity and what insightful things you observed dig deeper for core motivations for example  what different reasons and motivations cause people to act differently in shared spaces when at school dorms vs family homes are there needs here that might open up interesting design opportunities,0,66
1447,observationschanges great detail i like the thorough notes and clear connection to changes insightful find on users wanting to just jump to search rather than manually checking through categories,0,29
1446,good progress nice to see that the prototype is fitting better into mobile form factor,0,15
1445,photo documentation i like that you included quotes from the user testing in the captions really helps make the documented data feel more human and relatable later when digging for insights,0,31
288,nice work itd be great to see more outside of the box thinking when it comes to transportation  get creative,0,20
1444,changes interesting that it was not obvious to someone that the app was geared toward ucsd will be cool to see how the experience of the app might change when you do make that more obvious,0,36
281,good topic only thing is that the 3rd photo and caption doesnt really show a breakdown,0,16
280,good needfinding,0,2
283,on the right track just needed a few more photos ideas and clearer description of your observations,0,17
282,creative topic and good needfinding i liked the three personas you used,0,12
285,no photosbreakdowns described,0,3
284,looks good just need another interview and a few more ideas,0,11
287,user needs are framed as user wants  these are very different things so ensure to distinguish them in future assignments moreover each want is prefaced with students  observing three people does not make for generalizable data across the entire student body,0,41
1441,if you test the duration spent on a page do not use a chisquare test unless variables can be binarized ie clicked vs not clicked points will be taken off next week if tests are performed incorrectly ab tests on duration will typically use ttests ps  in industry chisquare tests are used much more often,0,55
263,ensure to not articulate needs as solutions  second photos description does not articulate a formulated breakdown,1,16
262,well done you didnt give an explanation even a short one about how your observed activity related to the brief,0,20
261,your breakdowns and needs are too focused on the solution that you want to create,0,15
260,great work only thing is that your 2nd photo didnt clearly demonstrate a breakdown it wasnt clear what the student was doing or what was on his screen,0,28
265,in response to your question  how they would curate  travel route remember how someone would do something can be very different to how they actually do something  in future user testing ensure you are making this distinction also ensure that needs are not articulated as solutions,0,46
269,nice work  take care to not articulate needs as solutions,1,10
268,great work with the interviews and observations while there are 15 needs presented satisfying rubric criteria seems as if there is the potential for more of the box needfinding which i look forward to reading about in future assignments,0,39
1562,its good that you noticed some of the confusions with the app and are actively trying to fix them these specific changes should be noted in your dev plan think about why your app is unique in order to include that in your pitch next week looking forward to your presentation,0,51
1563,you cannot use chi squared test on continuous data such as time a ttest is the appropriate test to use here,0,21
1564,the result of the controlthe a scenario should actually be the expected where did you get the expected numbers 720 and 2142 you cant conclude from the chi squared that version a is the winning version the best conclusion you can make is that a and b version are not different with 76 confidence,0,54
1565,most of your proposed changes are surface level changes,0,9
1567,great job at your app and presentation im very happy that you all found this creative idea and implemented it so well  it was great having yall in my studio ,0,30
988,your development plan items need to be immediately actionable eg logo is not an immediately actionable item draw 5 candidate sketches for logo makes clear what the necessary action is owner should be a single person include outside constraints such as other projects or midterms as part of your weekly budget,0,51
989,your idea regarding anonymity and collaboration needs to be exploredexplained further as very often anonymity actually drives away empathy,0,19
982,he violations with a 0 severity rating dont need to be mentioned in your list deductions for navigation  there was some confusion as what was intended by different screens when reviewing after your presentation  paragraph does not state explicitly what your app does which makes it hard to see how it is connected to the brief the paragraph says what you did prototypingstoryboarding but not how those processes affected your final designhow your design changed over time,0,77
983,navigational flow still needs some more thought youre showing the input screen and the results o f inputting an entry on the same sreen at once which means youre not thinking about how things are laid out before anything has been input,0,42
980,re rob haitani video watched today in lecture  dont put redundant information when screen real estate is so limited eg housing jobs schools buttons directly above housing jobs schools  if you think they arent redundant then make this more obvious,0,40
981,no third screen is present therefore lacking both functionality and navigation,0,11
986,development plan is a little too sparse and each item should be an immediately actionable item for example work towards interactiveprototype is not an actionable thing that you can sit down and start on,0,34
987,each item should have a single owner even if everyone will contribute this ensures that someone is accountable and personally responsible for seeing work for it gets done,0,28
984,more effort put on functionality than on navigation here a few points off for the navigation lacking flow but otherwise overall good,0,22
985,your he evaluations were thorough and reflect the evaluators experiences at a deeper than surface level good job,0,18
115,good video  questions i recommend checking out dan russels seminar this spring when it is announced in class because he covers both of these questions really well dans work actually involves observing people in their own homes in an unobtrusive manner to observe as realistic behavior as possible,0,48
114,i like the idea of making the org page more of a portal worth revisiting instead of a static list,0,20
117,i like the very unique approach to interviewing the freshman though most people focus on asking about the negatives but you chose to inquire more on the positives,0,28
116,prototype to get the best results out of testing a prototype you wouldnt want external labels and explanations of how it works otherwise the feedback given back from the user might be a little too informed,0,36
111,good to see divergent ideas eg not just a similar solution over and over within each interview though your inclass and freshman interviews tended toward similar ideas,0,27
110,good work  strive for more depth,0,6
118,prototype specific insights from the interview werent applied too much seems more like a general catchall motivation machine ajays case seems to revolve a lot around scores and exams how might we redesign the experience to maintain motivation for him when that happens,0,43
1630,clean slides and poster solid walkthrough good stuff make jj get some sleep,0,13
484,what new dimension will you bring to the table of  ever popular tourist app try discussing with a more specific user group  for instance for those who dont travel why is that the case,0,34
1635,impressive work guys congratulations on winning most elegant solution,0,9
568,great job only thing was that some of the violations could be further elaborated on in your bullet points as to why they are usability issues good comparative analyses,0,29
566,great job only thing was there wasnt enough comparative analysis between the two prototypes and a couple of the nonheuristic issues were missing severity ratings,1,25
567,great work only thing would be to add a specific severity rating for each violation rather than for the entire heuristic as a whole,0,24
1188,when you have time can tidy up some interface styling now,1,11
1189,functionality a lot of things are still pretty mocked together friends groups voting editingadding items to vote on influence use count etc profile and settings are bugged,0,27
1186,notes  definitely consider what you users will try to do if they want to reroll after the whole restrictions thing,0,20
1187,still not really clear how the friends group will be utilized,0,11
1184,functionality nice that the favorites are working now one bug though you get logged out when you try to search  probably not intended behavior,0,24
1185,dev plan awesome job taking things a step further and implementing some database things,0,14
1182,random notes  on signup i tried clicking the entire interest tag instead of just the checkbox to select it,0,19
1183,when you have time can work on some styling to enhance the interface for things like matching the club pages all that jazz,0,23
1180,nice animations,0,2
725,he should focus on general usability and functionality rather than on the detailed features of the prototype also should include a comparative analysis of the 2 prototypes as opposed to just listing the violations of each prototype,1,37
